39008 84002
436 4728 1.000000
436 4729 1.000000
436 4730 0.100000
437 57 0.125000
437 120 0.032258
437 525 0.013889
437 554 0.142857
437 603 0.062500
437 686 0.041667
437 772 0.023256
437 794 0.100000
437 822 0.500000
437 849 0.125000
437 859 0.045455
437 1015 0.050000
437 1062 0.058824
437 1223 0.333333
437 1277 0.035714
437 1553 0.250000
437 1907 0.250000
437 2009 0.166667
437 2148 0.071429
437 2531 0.333333
437 2592 0.090909
437 2654 0.500000
437 2992 0.071429
437 3502 0.100000
437 3784 0.125000
437 4050 0.250000
437 4147 0.333333
437 4219 0.250000
437 4860 0.500000
437 4891 0.500000
437 4892 0.333333
437 4893 0.333333
437 4894 1.000000
437 4895 1.000000
437 4896 0.200000
437 4897 0.333333
437 4898 1.000000
437 4899 0.500000
437 4900 1.000000
437 4901 0.333333
437 4902 1.000000
438 38 0.027778
438 111 0.015152
438 115 0.030303
438 186 0.026316
438 337 0.018519
438 368 0.045455
438 429 0.012346
438 524 0.018519
438 576 0.055556
438 808 0.142857
438 1170 0.015625
438 1325 0.028571
438 1566 0.008547
438 1634 0.020833
438 1660 0.052632
438 1729 0.052632
438 1796 0.030303
438 1797 0.500000
438 1798 1.000000
438 1799 0.071429
438 1800 0.142857
438 1801 0.142857
438 1802 0.333333
439 159 0.050000
439 2119 0.071429
442 120 0.032258
442 2817 0.142857
442 3917 0.250000
443 184 0.083333
443 795 0.015385
443 1312 0.055556
443 1465 0.022727
443 2647 0.125000
443 5479 0.200000
445 14 0.013514
445 136 0.031250
445 406 0.013158
445 2187 0.100000
445 3463 0.052632
445 4600 0.333333
446 338 0.009524
446 365 0.021277
446 447 0.027027
446 448 0.055556
446 449 0.016949
446 450 1.000000
446 451 0.090909
446 452 0.032258
446 453 0.111111
446 454 0.037037
446 455 0.333333
446 456 0.500000
446 457 0.333333
446 458 0.041667
446 459 0.083333
446 460 0.250000
446 461 0.500000
446 462 0.333333
446 463 0.500000
446 464 1.000000
446 465 1.000000
446 466 1.000000
446 467 1.000000
446 468 1.000000
446 469 1.000000
446 470 1.000000
446 471 1.000000
446 472 1.000000
446 473 0.333333
446 474 1.000000
446 475 1.000000
446 476 1.000000
446 477 1.000000
446 478 1.000000
446 479 1.000000
446 480 1.000000
446 481 1.000000
446 482 1.000000
446 483 0.333333
446 484 1.000000
446 485 0.500000
446 486 0.500000
446 487 1.000000
446 488 0.019231
446 489 1.000000
446 490 1.000000
446 491 1.000000
446 492 0.031250
446 493 0.250000
446 494 0.142857
446 495 0.111111
446 496 0.038462
446 497 1.000000
447 127 0.023810
447 364 0.016129
447 579 0.055556
447 663 0.050000
447 835 0.038462
447 836 0.111111
447 837 0.038462
447 838 0.250000
447 839 0.100000
447 840 0.250000
447 841 1.000000
447 842 0.023256
447 843 1.000000
447 844 0.500000
447 845 0.333333
447 846 0.200000
447 847 0.062500
447 848 0.500000
447 849 0.125000
447 850 0.500000
447 851 0.111111
448 15 0.031250
448 29 0.027778
448 335 0.016393
448 348 0.083333
448 549 0.041667
448 1128 0.200000
448 1129 0.016393
448 1130 0.142857
448 1131 0.250000
448 1132 0.071429
448 1133 0.031250
448 1134 0.500000
448 1135 0.076923
448 1136 1.000000
448 1137 0.500000
451 394 0.333333
451 530 0.028571
451 584 0.052632
451 1329 0.111111
451 2130 0.031250
451 2688 0.090909
451 3303 0.055556
451 3304 1.000000
451 3305 1.000000
451 3306 1.000000
451 3307 0.333333
452 169 0.076923
452 379 0.019231
452 669 0.021277
452 877 0.025641
452 996 0.052632
452 1062 0.058824
452 1219 0.018182
452 1388 0.012987
452 1529 0.029412
452 2148 0.071429
452 2299 0.125000
452 3809 1.000000
453 10 0.037037
453 195 0.055556
453 303 0.076923
453 628 0.020408
453 769 0.018519
453 2244 0.035714
453 3478 0.052632
453 4500 1.000000
453 4501 1.000000
453 4502 1.000000
453 4503 1.000000
453 4504 1.000000
453 4505 1.000000
453 4506 1.000000
453 4507 1.000000
453 4508 0.142857
453 4509 0.500000
453 4510 1.000000
454 365 0.021277
454 628 0.020408
454 747 0.125000
454 993 0.015625
454 1129 0.016393
454 1549 0.055556
454 2102 0.041667
454 5634 0.333333
454 9134 1.000000
455 134 0.062500
456 23 0.024390
456 121 0.035714
456 149 0.333333
456 164 0.090909
456 338 0.009524
456 405 0.012658
456 408 0.012346
456 542 0.010989
456 964 0.033333
456 993 0.015625
456 1011 0.002584
456 1018 0.050000
456 1163 0.020833
456 1434 0.083333
456 1899 0.083333
456 2147 0.026316
456 2471 0.025641
456 3481 0.166667
456 9274 0.166667
456 9275 0.250000
456 9276 1.000000
456 9277 0.333333
457 1016 0.018868
457 9279 1.000000
457 9280 1.000000
458 367 0.018182
458 527 0.016667
458 3092 0.125000
458 3308 0.250000
458 3581 0.111111
458 6101 0.142857
458 6227 0.076923
458 6600 0.200000
458 6637 0.050000
458 6863 0.166667
458 9244 0.100000
458 9295 0.142857
458 9296 1.000000
458 9297 1.000000
458 9298 0.055556
459 830 0.083333
459 852 0.055556
459 3384 0.035714
459 5758 0.083333
459 7713 0.250000
459 9301 0.500000
460 386 0.008621
460 964 0.033333
460 1458 0.062500
460 1724 0.090909
460 5444 0.250000
463 216 0.011905
463 488 0.019231
463 2901 0.062500
463 4061 0.076923
463 4396 0.076923
464 1527 0.052632
464 7703 0.250000
464 9338 1.000000
471 9360 1.000000
475 1616 0.034483
476 473 0.333333
485 9383 0.500000
485 9384 0.500000
486 49 0.166667
486 404 0.016667
486 2187 0.100000
486 3788 0.040000
487 2916 0.142857
488 125 0.012987
488 177 0.017544
488 498 0.008772
488 874 0.008850
488 1417 0.029412
488 1794 0.071429
492 362 0.020408
492 880 0.025000
492 2916 0.142857
492 3918 0.200000
492 4348 0.500000
493 2253 0.250000
493 2290 0.020408
493 3179 0.066667
493 3347 0.071429
493 4649 0.100000
493 5722 1.000000
494 1038 0.058824
494 1484 0.500000
494 5862 0.500000
494 5984 0.250000
494 5985 1.000000
494 5986 1.000000
494 5987 0.500000
494 5988 1.000000
494 5989 1.000000
494 5990 1.000000
494 5991 1.000000
496 326 0.031250
496 2146 0.029412
496 7234 0.200000
496 7444 1.000000
496 7445 0.142857
496 7446 0.333333
498 127 0.023810
498 221 0.006024
498 300 0.052632
498 405 0.012658
498 651 0.030303
498 789 0.030303
498 987 0.031250
498 1045 0.026316
498 1270 0.013699
498 1307 0.083333
498 1348 0.055556
498 1520 0.020833
498 1676 0.043478
498 1686 0.333333
498 2094 0.125000
498 2338 0.166667
498 2859 0.050000
498 4635 0.333333
498 4685 0.333333
498 4795 0.071429
498 4797 0.058824
498 4798 0.100000
498 4799 0.100000
498 4800 1.000000
498 4801 0.166667
498 4802 0.500000
498 4803 0.071429
498 4804 0.333333
498 4805 0.250000
498 4806 1.000000
498 4807 1.000000
498 4808 1.000000
499 7 0.008772
499 121 0.035714
499 136 0.031250
499 184 0.083333
499 190 0.055556
499 195 0.055556
499 198 0.033333
499 202 0.062500
499 401 0.025641
499 433 0.028571
499 525 0.013889
499 530 0.028571
499 543 0.018868
499 544 0.015625
499 576 0.055556
499 719 0.076923
499 880 0.025000
499 954 0.029412
499 1133 0.031250
499 1178 0.047619
499 1337 0.050000
499 1345 0.037037
499 1528 0.142857
499 1529 0.029412
499 1530 0.200000
499 1531 0.083333
499 1532 0.200000
499 1533 0.062500
499 1534 0.050000
499 1535 0.111111
499 1536 0.166667
499 1537 0.009174
499 1538 0.071429
499 1539 0.062500
499 1540 0.100000
499 1541 0.250000
499 1542 0.083333
499 1543 0.200000
499 1544 0.333333
499 1545 1.000000
499 1546 0.250000
499 1547 0.500000
499 1548 1.000000
499 1549 0.055556
499 1550 1.000000
499 1551 0.500000
499 1552 0.037037
499 1553 0.250000
499 1554 0.200000
499 1555 0.200000
499 1556 0.200000
500 643 0.027027
500 965 0.071429
500 1051 0.023810
500 2152 0.500000
500 4139 0.500000
500 4613 0.020000
500 9405 0.333333
502 109 0.023256
502 221 0.006024
502 400 0.025641
502 449 0.016949
502 507 0.500000
502 526 0.020000
502 652 0.083333
502 2215 0.111111
502 2234 0.500000
502 2754 0.500000
502 3192 0.333333
502 3403 0.100000
502 4569 0.142857
502 4843 0.333333
502 5191 0.333333
502 5289 0.111111
502 5369 0.500000
502 6148 0.500000
502 7118 0.500000
502 7453 0.500000
502 7622 0.500000
502 9436 0.500000
502 9437 1.000000
502 9438 1.000000
502 9439 1.000000
502 9440 1.000000
502 9441 1.000000
502 9442 1.000000
502 9443 1.000000
502 9444 1.000000
502 9445 1.000000
502 9446 1.000000
502 9447 1.000000
502 9448 1.000000
502 9449 1.000000
502 9450 1.000000
506 7931 0.066667
508 70 0.090909
508 109 0.023256
508 157 0.014925
508 202 0.062500
508 221 0.006024
508 337 0.018519
508 429 0.012346
508 449 0.016949
508 600 0.013699
508 649 0.045455
508 950 0.023810
508 1323 0.166667
508 1345 0.037037
508 1388 0.012987
508 1464 0.022222
508 1465 0.022727
508 1538 0.071429
508 1728 0.020833
508 2367 0.142857
508 2368 1.000000
508 2369 0.050000
508 2370 0.055556
508 2371 0.037037
509 2452 0.125000
509 2465 0.250000
509 6897 0.090909
509 7589 0.166667
509 9143 1.000000
509 9144 1.000000
509 9145 0.111111
509 9146 0.500000
516 769 0.018519
516 1016 0.018868
516 1773 0.037037
517 1795 0.090909
517 3308 0.250000
517 9576 0.500000
517 9577 1.000000
522 234 0.033333
522 336 0.025641
522 374 0.034483
522 446 0.013514
522 498 0.008772
522 1619 0.035714
522 3377 0.062500
522 3605 1.000000
523 186 0.026316
523 252 0.030303
523 382 0.031250
523 385 0.033333
523 404 0.016667
523 427 0.041667
523 524 0.018519
523 525 0.013889
523 526 0.020000
523 527 0.016667
523 528 0.052632
523 529 0.045455
523 530 0.028571
523 531 0.035714
523 532 0.026316
523 533 0.100000
523 534 0.038462
523 535 0.062500
523 536 0.076923
523 537 0.020833
523 538 0.083333
523 539 0.250000
523 540 0.142857
523 541 0.076923
523 542 0.010989
523 543 0.018868
523 544 0.015625
523 545 0.037037
523 546 0.052632
523 547 0.030303
523 548 0.055556
523 549 0.041667
523 550 0.166667
523 551 0.071429
523 552 0.125000
523 553 0.027778
523 554 0.142857
523 555 0.250000
523 556 0.071429
523 557 0.333333
523 558 0.200000
523 559 0.083333
523 560 1.000000
523 561 0.034483
523 562 0.090909
523 563 0.071429
523 564 0.023810
523 565 0.055556
523 566 0.090909
523 567 0.125000
524 70 0.090909
524 268 0.011111
524 336 0.025641
524 364 0.016129
524 405 0.012658
524 557 0.333333
524 668 0.250000
524 795 0.015385
524 801 0.111111
524 802 0.500000
524 803 0.016393
524 804 0.166667
524 805 0.500000
524 806 0.500000
524 807 1.000000
524 808 0.142857
524 809 0.111111
524 810 1.000000
524 811 0.066667
524 812 0.045455
524 813 0.125000
524 814 0.500000
524 815 1.000000
524 816 1.000000
524 817 0.500000
524 818 0.333333
524 819 0.333333
524 820 0.250000
524 821 0.500000
524 822 0.500000
524 823 0.166667
524 824 0.076923
524 825 0.200000
524 826 0.016667
524 827 0.014706
524 828 0.125000
524 829 0.500000
524 830 0.083333
524 831 0.026316
524 832 0.500000
524 833 0.018182
524 834 0.100000
525 17 0.033333
525 20 0.142857
525 26 0.023810
525 30 0.055556
525 85 0.142857
525 109 0.023256
525 121 0.035714
525 130 0.071429
525 338 0.009524
525 342 0.100000
525 402 0.250000
525 404 0.016667
525 410 0.045455
525 415 0.030303
525 451 0.090909
525 527 0.016667
525 530 0.028571
525 532 0.026316
525 537 0.020833
525 543 0.018868
525 569 0.016667
525 632 0.071429
525 748 0.142857
525 792 0.250000
525 839 0.100000
525 858 0.100000
525 994 0.013889
525 1012 0.027027
525 1013 0.030303
525 1014 0.038462
525 1015 0.050000
525 1016 0.018868
525 1017 0.066667
525 1018 0.050000
525 1019 0.500000
525 1020 0.125000
525 1021 0.016949
525 1022 0.058824
525 1023 0.033333
525 1024 0.052632
525 1025 0.100000
525 1026 0.030303
525 1027 0.125000
525 1028 0.333333
525 1029 0.333333
525 1030 0.166667
525 1031 0.250000
525 1032 0.111111
525 1033 0.250000
525 1034 1.000000
525 1035 0.500000
525 1036 0.500000
525 1037 0.035714
525 1038 0.058824
525 1039 0.058824
525 1040 0.111111
525 1041 1.000000
525 1042 0.333333
525 1043 0.076923
525 1044 0.016667
525 1045 0.026316
525 1046 0.125000
525 1047 0.100000
525 1048 1.000000
525 1049 0.033333
525 1050 0.100000
525 1051 0.023810
525 1052 0.200000
525 1053 0.111111
525 1054 0.076923
525 1055 0.055556
525 1056 0.333333
525 1057 0.333333
525 1058 0.500000
525 1059 1.000000
525 1060 0.250000
525 1061 0.052632
525 1062 0.058824
525 1063 0.250000
525 1064 0.500000
525 1065 0.250000
525 1066 0.076923
525 1067 0.166667
525 1068 0.083333
525 1069 1.000000
525 1070 0.055556
525 1071 1.000000
525 1072 0.090909
525 1073 0.090909
525 1074 0.166667
525 1075 0.500000
525 1076 1.000000
525 1077 0.250000
525 1078 0.125000
525 1079 0.200000
525 1080 0.333333
525 1081 1.000000
525 1082 1.000000
525 1083 1.000000
525 1084 1.000000
525 1085 0.500000
525 1086 0.250000
525 1087 1.000000
525 1088 0.500000
525 1089 0.500000
525 1090 1.000000
525 1091 1.000000
525 1092 1.000000
525 1093 1.000000
525 1094 1.000000
525 1095 1.000000
525 1096 1.000000
525 1097 1.000000
525 1098 1.000000
525 1099 0.500000
525 1100 1.000000
525 1101 1.000000
525 1102 1.000000
525 1103 0.250000
525 1104 1.000000
525 1105 1.000000
525 1106 1.000000
525 1107 1.000000
525 1108 1.000000
525 1109 1.000000
525 1110 1.000000
525 1111 0.500000
525 1112 1.000000
525 1113 1.000000
525 1114 1.000000
525 1115 1.000000
525 1116 1.000000
525 1117 1.000000
525 1118 1.000000
525 1119 1.000000
525 1120 1.000000
525 1121 1.000000
525 1122 1.000000
525 1123 1.000000
525 1124 1.000000
525 1125 1.000000
525 1126 1.000000
525 1127 0.500000
526 23 0.024390
526 49 0.166667
526 182 0.142857
526 337 0.018519
526 370 0.013158
526 406 0.013158
526 492 0.031250
526 599 0.250000
526 630 0.333333
526 645 0.008264
526 820 0.250000
526 835 0.038462
526 865 0.333333
526 887 0.058824
526 943 0.111111
526 955 0.333333
526 1070 0.055556
526 1207 0.166667
526 1208 0.066667
526 1214 0.333333
526 1216 0.250000
526 1217 0.250000
526 1218 0.020833
526 1219 0.018182
526 1220 0.333333
526 1221 0.500000
526 1222 0.333333
526 1223 0.333333
526 1224 1.000000
526 1225 0.071429
526 1226 1.000000
526 1227 0.076923
526 1228 0.500000
526 1229 0.500000
526 1230 0.250000
526 1231 1.000000
526 1232 0.142857
526 1233 0.250000
526 1234 0.027778
526 1235 0.500000
526 1236 1.000000
526 1237 0.500000
526 1238 1.000000
526 1239 0.125000
526 1240 1.000000
526 1241 0.500000
526 1242 0.500000
526 1243 0.500000
526 1244 0.142857
526 1245 0.500000
526 1246 0.250000
526 1247 0.500000
526 1248 1.000000
526 1249 0.500000
526 1250 1.000000
526 1251 1.000000
526 1252 1.000000
526 1253 0.250000
526 1254 0.500000
526 1255 1.000000
526 1256 1.000000
526 1257 1.000000
526 1258 0.333333
526 1259 1.000000
526 1260 0.200000
526 1261 1.000000
526 1262 0.333333
526 1263 0.500000
526 1264 1.000000
526 1265 0.500000
526 1266 0.333333
526 1267 0.500000
526 1268 0.050000
526 1269 1.000000
526 1270 0.013699
526 1271 0.166667
526 1272 0.500000
526 1273 0.200000
526 1274 1.000000
526 1275 1.000000
526 1276 1.000000
526 1277 0.035714
526 1278 0.500000
526 1279 1.000000
526 1280 1.000000
526 1281 0.333333
526 1282 0.500000
526 1283 1.000000
526 1284 0.500000
526 1285 0.333333
526 1286 0.020408
526 1287 0.052632
526 1288 0.500000
526 1289 1.000000
526 1290 0.058824
526 1291 1.000000
526 1292 1.000000
526 1293 0.026316
526 1294 0.333333
526 1295 0.333333
526 1296 0.250000
526 1297 1.000000
526 1298 1.000000
526 1299 1.000000
527 111 0.015152
527 198 0.033333
527 221 0.006024
527 267 0.011628
527 331 0.023256
527 405 0.012658
527 526 0.020000
527 639 0.011905
527 768 0.018868
527 803 0.016393
527 1011 0.002584
527 1016 0.018868
527 1219 0.018182
527 1341 0.015873
527 1488 0.040000
527 2147 0.026316
527 2148 0.071429
527 2149 1.000000
527 2150 0.166667
527 2151 0.050000
527 2152 0.500000
528 25 0.047619
528 337 0.018519
528 388 0.033333
528 504 0.125000
528 1169 0.111111
528 1295 0.333333
528 1528 0.142857
528 2145 0.050000
528 2153 1.000000
528 2154 1.000000
528 2155 0.111111
528 2156 0.333333
528 2157 0.250000
528 2158 0.333333
529 17 0.033333
529 29 0.027778
529 68 0.040000
529 531 0.035714
529 545 0.037037
529 842 0.023256
529 1458 0.062500
529 2345 0.100000
529 2346 0.500000
529 2347 0.250000
529 2348 0.083333
529 2349 0.034483
529 2350 0.333333
529 2351 0.200000
530 303 0.076923
530 339 0.018182
530 427 0.041667
530 564 0.023810
530 624 0.038462
530 832 0.500000
530 842 0.023256
530 1129 0.016393
530 1158 0.090909
530 1163 0.020833
530 1232 0.142857
530 1364 0.029412
530 1389 0.016949
530 1392 0.111111
530 1475 0.200000
530 1684 0.250000
530 2395 0.166667
530 2453 0.250000
530 2454 0.333333
530 2455 0.500000
530 2456 0.200000
530 2457 1.000000
530 2458 0.500000
530 2459 0.250000
530 2460 0.166667
530 2461 1.000000
530 2462 1.000000
530 2463 1.000000
530 2464 0.250000
530 2465 0.250000
530 2466 1.000000
530 2467 1.000000
530 2468 0.200000
531 7 0.008772
531 13 0.050000
531 68 0.040000
531 181 0.018519
531 198 0.033333
531 252 0.030303
531 269 0.017544
531 362 0.020408
531 404 0.016667
531 406 0.013158
531 527 0.016667
531 538 0.083333
531 566 0.090909
531 1170 0.015625
531 1488 0.040000
531 1689 0.018519
531 1828 0.035714
531 2117 0.066667
531 2382 0.045455
531 2549 1.000000
531 2550 0.090909
532 11 0.016129
532 113 0.022222
532 115 0.030303
532 127 0.023810
532 269 0.017544
532 336 0.025641
532 364 0.016129
532 371 0.034483
532 446 0.013514
532 639 0.011905
532 720 0.090909
532 890 0.033333
532 951 0.007634
532 1016 0.018868
532 1165 0.034483
532 1166 0.015152
532 1187 0.071429
532 1203 0.052632
532 1234 0.027778
532 1270 0.013699
532 1304 0.041667
532 1364 0.029412
532 1477 0.023256
532 1689 0.018519
532 1724 0.090909
532 1744 0.166667
532 1871 0.250000
532 2334 0.016129
532 2456 0.200000
532 2677 0.142857
532 2678 0.200000
532 2679 0.076923
532 2680 0.090909
532 2681 0.083333
532 2682 0.200000
532 2683 0.071429
532 2684 0.250000
532 2685 0.500000
532 2686 1.000000
532 2687 0.142857
532 2688 0.090909
532 2689 0.100000
532 2690 0.111111
532 2691 0.111111
532 2692 1.000000
532 2693 1.000000
532 2694 1.000000
532 2695 0.200000
533 109 0.023256
533 371 0.034483
533 381 0.071429
533 395 0.047619
533 449 0.016949
533 530 0.028571
533 569 0.016667
533 820 0.250000
533 844 0.500000
533 983 0.043478
533 1130 0.142857
533 1341 0.015873
533 1392 0.111111
533 2352 0.071429
533 2816 0.500000
533 2871 0.066667
533 2955 0.076923
533 3043 0.333333
534 27 0.009259
534 70 0.090909
534 229 0.012987
534 310 0.035714
534 409 0.013333
534 454 0.037037
534 495 0.111111
534 499 0.008696
534 531 0.035714
534 971 0.012821
534 993 0.015625
534 1011 0.002584
534 1045 0.026316
534 1191 0.045455
534 1537 0.009174
534 1634 0.020833
534 3281 0.043478
535 4 0.022222
535 21 0.333333
535 90 0.166667
535 352 0.333333
535 369 0.027027
535 399 0.166667
535 401 0.025641
535 722 0.076923
535 743 0.083333
535 846 0.200000
535 973 0.035714
535 992 0.200000
535 1033 0.250000
535 1052 0.200000
535 1208 0.066667
535 1396 0.500000
535 1553 0.250000
535 1667 0.024390
535 1670 0.500000
535 1689 0.018519
535 1748 0.017857
535 1773 0.037037
535 1992 0.333333
535 2108 0.100000
535 2497 0.076923
535 2551 0.083333
535 2697 0.500000
535 2714 0.090909
535 2881 0.250000
535 3987 0.166667
535 4080 0.071429
535 4880 0.333333
535 4893 0.333333
535 4896 0.200000
535 5096 0.500000
535 5686 0.333333
535 5798 0.500000
535 8544 1.000000
535 8545 1.000000
535 8546 1.000000
535 8547 1.000000
535 8548 1.000000
535 8549 0.500000
535 8550 0.500000
535 8551 1.000000
535 8552 1.000000
535 8553 0.500000
535 8554 0.250000
535 8555 1.000000
535 8556 1.000000
535 8557 1.000000
536 45 0.058824
536 268 0.011111
536 410 0.045455
536 543 0.018868
536 545 0.037037
536 546 0.052632
536 549 0.041667
536 1021 0.016949
536 1129 0.016393
536 1133 0.031250
536 1899 0.083333
536 1950 0.047619
536 2599 0.111111
536 2990 0.076923
537 26 0.023810
537 74 0.333333
537 120 0.032258
537 129 0.035714
537 221 0.006024
537 370 0.013158
537 384 0.028571
537 492 0.031250
537 794 0.100000
537 824 0.076923
537 914 0.027778
537 978 0.031250
